IdProduto;Produto;Subcategoria;Categoria
2465;Litware USB Durable Desk Soft Fan E1401 Blue;Fans;Home Appliances
2469;Litware 80mm LED Dual PCI Slot Fan E1501 Blue;Fans;Home Appliances
2412;Litware 3-Speed Oscillating High-Performance Fan E201 Silver;Fans;Home Appliances
2415;Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver;Fans;Home Appliances
2418;Litware 3-Speed Oscillating Blower Fan M115 Silver;Fans;Home Appliances
2426;Litware Tower Fan E501 Silver;Fans;Home Appliances
2427;Litware Mobile Fan External USB Cooling Fan E601 Silver;Fans;Home Appliances
2433;"Litware 16"" White Oscillating Stand Fan E701 Silver";Fans;Home Appliances
2435;"Litware 14"" High Velocity Floor Fan E801 Silver";Fans;Home Appliances
2447;Litware 92mm DBB Case Fan E1101 Silver;Fans;Home Appliances
2411;Litware 3-Speed Oscillating High-Performance Fan E201 White;Fans;Home Appliances
2414;Litware 18'' Adjustable Oscillating Pedestal Fan E301 White;Fans;Home Appliances
2416;Litware 3-Speed Oscillating Blower Fan M115 White;Fans;Home Appliances
2421;Litware 20'' Box Fan E401 White;Fans;Home Appliances
2424;Litware Tower Fan E501 White;Fans;Home Appliances
2428;Litware Mobile Fan External USB Cooling Fan E601 White;Fans;Home Appliances
2431;"Litware 16"" White Oscillating Stand Fan E701 White";Fans;Home Appliances
2436;"Litware 14"" High Velocity Floor Fan E801 White";Fans;Home Appliances
2440;Litware 120mm Blue LED Case Fan E901 White;Fans;Home Appliances
2444;Litware 80mm Dual Ball Bearing Case Fan E1001 White;Fans;Home Appliances
2449;Litware 92mm DBB Case Fan E1101 White;Fans;Home Appliances
2454;Litware Desktop Wind Tower Oscillating Fan E1201 White;Fans;Home Appliances
2456;Litware USB Foam Fan E1301 White;Fans;Home Appliances
2463;Litware USB Durable Desk Soft Fan E1401 White;Fans;Home Appliances
2471;Litware 80mm LED Dual PCI Slot Fan E1501 White;Fans;Home Appliances
2474;Litware 20'' Weather-Shield Performance Box Fan E1601 White;Fans;Home Appliances
2410;Litware 3-Speed Oscillating High-Performance Fan E201 Black;Fans;Home Appliances
2413;Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black;Fans;Home Appliances
2417;Litware 3-Speed Oscillating Blower Fan M115 Black;Fans;Home Appliances
2420;Litware 20'' Box Fan E401 Black;Fans;Home Appliances
2423;Litware Tower Fan E501 Black;Fans;Home Appliances
2430;Litware Mobile Fan External USB Cooling Fan E601 Black;Fans;Home Appliances
2432;"Litware 16"" White Oscillating Stand Fan E701 Black";Fans;Home Appliances
2437;"Litware 14"" High Velocity Floor Fan E801 Black";Fans;Home Appliances
2439;Litware 120mm Blue LED Case Fan E901 Black;Fans;Home Appliances
2443;Litware 80mm Dual Ball Bearing Case Fan E1001 Black;Fans;Home Appliances
2448;Litware 92mm DBB Case Fan E1101 Black;Fans;Home Appliances
2453;Litware Desktop Wind Tower Oscillating Fan E1201 Black;Fans;Home Appliances
2457;Litware USB Foam Fan E1301 Black;Fans;Home Appliances
2464;Litware USB Durable Desk Soft Fan E1401 Black;Fans;Home Appliances
2475;Litware 20'' Weather-Shield Performance Box Fan E1601 Black;Fans;Home Appliances
2462;Litware 180 CFM Vertical Discharge Fan X450 Blue;Fans;Home Appliances
2478;Litware 17'' Oscillating Pedestal Fan M125 Blue;Fans;Home Appliances
2459;Litware 180 CFM Vertical Discharge Fan X450 Red;Fans;Home Appliances
2476;Litware 17'' Oscillating Pedestal Fan M125 Pink;Fans;Home Appliances
2477;Litware 17'' Oscillating Pedestal Fan M125 Yellow;Fans;Home Appliances
2461;Litware 180 CFM Vertical Discharge Fan X450 White;Fans;Home Appliances
2479;Litware 17'' Oscillating Pedestal Fan M125 White;Fans;Home Appliances
2460;Litware 180 CFM Vertical Discharge Fan X450 Black;Fans;Home Appliances
2116;Contoso Coffee Maker Super-Auto 12C X1250 Black;Coffee Machines;Home Appliances
2122;Contoso Coffee Maker Super-Auto 12C X1250 Silver;Coffee Machines;Home Appliances
2128;Contoso Coffee Maker Super-Auto 12C X1250 White;Coffee Machines;Home Appliances
2134;Contoso Coffee Maker Super-Auto 12C X1250 Grey;Coffee Machines;Home Appliances
2119;Contoso Coffee Maker Auto 5C E0900 Black;Coffee Machines;Home Appliances
2120;Contoso Coffee Maker 5C E0900 Black;Coffee Machines;Home Appliances
2121;Contoso Coffee Maker 4C E0800 Black;Coffee Machines;Home Appliances
2125;Contoso Coffee Maker Auto 5C E0900 Silver;Coffee Machines;Home Appliances
2126;Contoso Coffee Maker 5C E0900 Silver;Coffee Machines;Home Appliances
2127;Contoso Coffee Maker 4C E0800 Silver;Coffee Machines;Home Appliances
2131;Contoso Coffee Maker Auto 5C E0900 White;Coffee Machines;Home Appliances
2132;Contoso Coffee Maker 5C E0900 White;Coffee Machines;Home Appliances
2133;Contoso Coffee Maker 4C E0800 White;Coffee Machines;Home Appliances
2137;Contoso Coffee Maker Auto 5C E0900 Grey;Coffee Machines;Home Appliances
2138;Contoso Coffee Maker 5C E0900 Grey;Coffee Machines;Home Appliances
2139;Contoso Coffee Maker 4C E0800 Grey;Coffee Machines;Home Appliances
2117;Contoso Coffee Maker Auto 10C M1000 Black;Coffee Machines;Home Appliances
2118;Contoso Coffee Maker 12C M1000 Black;Coffee Machines;Home Appliances
2123;Contoso Coffee Maker Auto 10C M1000 Silver;Coffee Machines;Home Appliances
2124;Contoso Coffee Maker 12C M1000 Silver;Coffee Machines;Home Appliances
2129;Contoso Coffee Maker Auto 10C M1000 White;Coffee Machines;Home Appliances
2130;Contoso Coffee Maker 12C M1000 White;Coffee Machines;Home Appliances
2135;Contoso Coffee Maker Auto 10C M1000 Grey;Coffee Machines;Home Appliances
2136;Contoso Coffee Maker 12C M1000 Grey;Coffee Machines;Home Appliances
2140;Adventure Works Coffee Maker Super-Auto 12C X125 Black;Coffee Machines;Home Appliances
2146;Adventure Works Coffee Maker Super-Auto 12C X125 Silver;Coffee Machines;Home Appliances
2152;Adventure Works Coffee Maker Super-Auto 12C X125 White;Coffee Machines;Home Appliances
2158;Adventure Works Coffee Maker Super-Auto 12C X125 Grey;Coffee Machines;Home Appliances
2164;Fabrikam Coffee Maker Super-Auto 12C X125 Black;Coffee Machines;Home Appliances
2170;Fabrikam Coffee Maker Super-Auto 12C X125 Silver;Coffee Machines;Home Appliances
2176;Fabrikam Coffee Maker Super-Auto 12C X125 White;Coffee Machines;Home Appliances
2182;Fabrikam Coffee Maker Super-Auto 12C X125 Grey;Coffee Machines;Home Appliances
2161;Adventure Works Coffee Maker Auto 5C E090 Grey;Coffee Machines;Home Appliances
2162;Adventure Works Coffee Maker 5C E090 Grey;Coffee Machines;Home Appliances
2163;Adventure Works Coffee Maker 4C E080 Grey;Coffee Machines;Home Appliances
2185;Fabrikam Coffee Maker Auto 5C E090 Grey;Coffee Machines;Home Appliances
2186;Fabrikam Coffee Maker 5C E090 Grey;Coffee Machines;Home Appliances
2187;Fabrikam Coffee Maker 4C E080 Grey;Coffee Machines;Home Appliances
2189;Fabrikam Coffee Maker Auto 5C E090 Gold;Coffee Machines;Home Appliances
2149;Adventure Works Coffee Maker Auto 5C E090 Silver;Coffee Machines;Home Appliances
2150;Adventure Works Coffee Maker 5C E090 Silver;Coffee Machines;Home Appliances
2151;Adventure Works Coffee Maker 4C E080 Silver;Coffee Machines;Home Appliances
2173;Fabrikam Coffee Maker Auto 5C E090 Silver;Coffee Machines;Home Appliances
2174;Fabrikam Coffee Maker 5C E090 Silver;Coffee Machines;Home Appliances
2175;Fabrikam Coffee Maker 4C E080 Silver;Coffee Machines;Home Appliances
2155;Adventure Works Coffee Maker Auto 5C E090 White;Coffee Machines;Home Appliances
2156;Adventure Works Coffee Maker 5C E090 White;Coffee Machines;Home Appliances
2157;Adventure Works Coffee Maker 4C E080 White;Coffee Machines;Home Appliances
2179;Fabrikam Coffee Maker Auto 5C E090 White;Coffee Machines;Home Appliances
2180;Fabrikam Coffee Maker 5C E090 White;Coffee Machines;Home Appliances
2181;Fabrikam Coffee Maker 4C E080 White;Coffee Machines;Home Appliances
2143;Adventure Works Coffee Maker Auto 5C E090 Black;Coffee Machines;Home Appliances
2144;Adventure Works Coffee Maker 5C E090 Black;Coffee Machines;Home Appliances
2145;Adventure Works Coffee Maker 4C E080 Black;Coffee Machines;Home Appliances
2167;Fabrikam Coffee Maker Auto 5C E090 Black;Coffee Machines;Home Appliances
2168;Fabrikam Coffee Maker 5C E090 Black;Coffee Machines;Home Appliances
2169;Fabrikam Coffee Maker 4C E080 Black;Coffee Machines;Home Appliances
2147;Adventure Works Coffee Maker Auto 10C M100 Silver;Coffee Machines;Home Appliances
2148;Adventure Works Coffee Maker 12C M100 Silver;Coffee Machines;Home Appliances
2171;Fabrikam Coffee Maker Auto 10C M100 Silver;Coffee Machines;Home Appliances
2172;Fabrikam Coffee Maker 12C M100 Silver;Coffee Machines;Home Appliances
2159;Adventure Works Coffee Maker Auto 10C M100 Grey;Coffee Machines;Home Appliances
2160;Adventure Works Coffee Maker 12C M100 Grey;Coffee Machines;Home Appliances
2183;Fabrikam Coffee Maker Auto 10C M100 Grey;Coffee Machines;Home Appliances
2184;Fabrikam Coffee Maker 12C M100 Grey;Coffee Machines;Home Appliances
2188;Fabrikam Coffee Maker 12C M100 Gold;Coffee Machines;Home Appliances
2153;Adventure Works Coffee Maker Auto 10C M100 White;Coffee Machines;Home Appliances
2154;Adventure Works Coffee Maker 12C M100 White;Coffee Machines;Home Appliances
2177;Fabrikam Coffee Maker Auto 10C M100 White;Coffee Machines;Home Appliances
2178;Fabrikam Coffee Maker 12C M100 White;Coffee Machines;Home Appliances
2141;Adventure Works Coffee Maker Auto 10C M100 Black;Coffee Machines;Home Appliances
2142;Adventure Works Coffee Maker 12C M100 Black;Coffee Machines;Home Appliances
2165;Fabrikam Coffee Maker Auto 10C M100 Black;Coffee Machines;Home Appliances
2166;Fabrikam Coffee Maker 12C M100 Black;Coffee Machines;Home Appliances
1867;Contoso Washer & Dryer 27in L270 White;Washers & Dryers;Home Appliances
1872;Contoso Washer & Dryer 27in L270 Silver;Washers & Dryers;Home Appliances
1877;Contoso Washer & Dryer 27in L270 Blue;Washers & Dryers;Home Appliances
1882;Contoso Washer & Dryer 27in L270 Green;Washers & Dryers;Home Appliances
1887;Contoso Washer & Dryer 27in L270 Red;Washers & Dryers;Home Appliances
1892;Contoso Washer & Dryer 27in L270 Pink;Washers & Dryers;Home Appliances
1871;Contoso Washer & Dryer 15.5in E155 White;Washers & Dryers;Home Appliances
1876;Contoso Washer & Dryer 15.5in E155 Silver;Washers & Dryers;Home Appliances
1881;Contoso Washer & Dryer 15.5in E155 Blue;Washers & Dryers;Home Appliances
1886;Contoso Washer & Dryer 15.5in E155 Green;Washers & Dryers;Home Appliances
1891;Contoso Washer & Dryer 15.5in E155 Red;Washers & Dryers;Home Appliances
1896;Contoso Washer & Dryer 15.5in E155 Pink;Washers & Dryers;Home Appliances
1868;Contoso Washer & Dryer 25.5in M255 White;Washers & Dryers;Home Appliances
1869;Contoso Washer & Dryer 24in M240 White;Washers & Dryers;Home Appliances
1870;Contoso Washer & Dryer 21in E210 White;Washers & Dryers;Home Appliances
1873;Contoso Washer & Dryer 25.5in M255 Silver;Washers & Dryers;Home Appliances
1874;Contoso Washer & Dryer 24in M240 Silver;Washers & Dryers;Home Appliances
1875;Contoso Washer & Dryer 21in E210 Silver;Washers & Dryers;Home Appliances
1878;Contoso Washer & Dryer 25.5in M255 Blue;Washers & Dryers;Home Appliances
1879;Contoso Washer & Dryer 24in M240 Blue;Washers & Dryers;Home Appliances
1880;Contoso Washer & Dryer 21in E210 Blue;Washers & Dryers;Home Appliances
1883;Contoso Washer & Dryer 25.5in M255 Green;Washers & Dryers;Home Appliances
1884;Contoso Washer & Dryer 24in M240 Green;Washers & Dryers;Home Appliances
1885;Contoso Washer & Dryer 21in E210 Green;Washers & Dryers;Home Appliances
1888;Contoso Washer & Dryer 25.5in M255 Red;Washers & Dryers;Home Appliances
1889;Contoso Washer & Dryer 24in M240 Red;Washers & Dryers;Home Appliances
1890;Contoso Washer & Dryer 21in E210 Red;Washers & Dryers;Home Appliances
1893;Contoso Washer & Dryer 25.5in M255 Pink;Washers & Dryers;Home Appliances
1894;Contoso Washer & Dryer 24in M240 Pink;Washers & Dryers;Home Appliances
1895;Contoso Washer & Dryer 21in E210 Pink;Washers & Dryers;Home Appliances
1827;Litware Washer & Dryer 27in L420 White;Washers & Dryers;Home Appliances
1832;Litware Washer & Dryer 27in L420 Silver;Washers & Dryers;Home Appliances
1837;Litware Washer & Dryer 27in L420 Blue;Washers & Dryers;Home Appliances
1842;Litware Washer & Dryer 27in L420 Green;Washers & Dryers;Home Appliances
1847;NT Washer & Dryer 27in L2700 White;Washers & Dryers;Home Appliances
1852;NT Washer & Dryer 27in L2700 Silver;Washers & Dryers;Home Appliances
1857;NT Washer & Dryer 27in L2700 Blue;Washers & Dryers;Home Appliances
1862;NT Washer & Dryer 27in L2700 Green;Washers & Dryers;Home Appliances
1846;Litware Washer & Dryer 15.5in E150 Green;Washers & Dryers;Home Appliances
1866;NT Washer & Dryer 15.5in E1550 Green;Washers & Dryers;Home Appliances
1841;Litware Washer & Dryer 15.5in E150 Blue;Washers & Dryers;Home Appliances
1861;NT Washer & Dryer 15.5in E1550 Blue;Washers & Dryers;Home Appliances
1836;Litware Washer & Dryer 15.5in E150 Silver;Washers & Dryers;Home Appliances
1856;NT Washer & Dryer 15.5in E1550 Silver;Washers & Dryers;Home Appliances
1831;Litware Washer & Dryer 15.5in E150 White;Washers & Dryers;Home Appliances
1851;NT Washer & Dryer 15.5in E1550 White;Washers & Dryers;Home Appliances
1833;Litware Washer & Dryer 25.5in M350 Silver;Washers & Dryers;Home Appliances
1834;Litware Washer & Dryer 24in M260 Silver;Washers & Dryers;Home Appliances
1835;Litware Washer & Dryer 21in E214 Silver;Washers & Dryers;Home Appliances
1853;NT Washer & Dryer 25.5in M2550 Silver;Washers & Dryers;Home Appliances
1854;NT Washer & Dryer 24in M2400 Silver;Washers & Dryers;Home Appliances
1855;NT Washer & Dryer 21in E2100 Silver;Washers & Dryers;Home Appliances
1838;Litware Washer & Dryer 25.5in M350 Blue;Washers & Dryers;Home Appliances
1839;Litware Washer & Dryer 24in M260 Blue;Washers & Dryers;Home Appliances
1840;Litware Washer & Dryer 21in E214 Blue;Washers & Dryers;Home Appliances
1858;NT Washer & Dryer 25.5in M2550 Blue;Washers & Dryers;Home Appliances
1859;NT Washer & Dryer 24in M2400 Blue;Washers & Dryers;Home Appliances
1860;NT Washer & Dryer 21in E2100 Blue;Washers & Dryers;Home Appliances
1843;Litware Washer & Dryer 25.5in M350 Green;Washers & Dryers;Home Appliances
1844;Litware Washer & Dryer 24in M260 Green;Washers & Dryers;Home Appliances
1845;Litware Washer & Dryer 21in E214 Green;Washers & Dryers;Home Appliances
1863;NT Washer & Dryer 25.5in M2550 Green;Washers & Dryers;Home Appliances
1864;NT Washer & Dryer 24in M2400 Green;Washers & Dryers;Home Appliances
1865;NT Washer & Dryer 21in E2100 Green;Washers & Dryers;Home Appliances
1828;Litware Washer & Dryer 25.5in M350 White;Washers & Dryers;Home Appliances
1829;Litware Washer & Dryer 24in M260 White;Washers & Dryers;Home Appliances
1830;Litware Washer & Dryer 21in E214 White;Washers & Dryers;Home Appliances
1848;NT Washer & Dryer 25.5in M2550 White;Washers & Dryers;Home Appliances
1849;NT Washer & Dryer 24in M2400 White;Washers & Dryers;Home Appliances
1850;NT Washer & Dryer 21in E2100 White;Washers & Dryers;Home Appliances
2085;Contoso Water Heater 7.2GPM X1800 White;Water Heaters;Home Appliances
2090;Contoso Water Heater 7.2GPM X1800 Blue;Water Heaters;Home Appliances
2095;Contoso Water Heater 7.2GPM X1800 Green;Water Heaters;Home Appliances
2100;Contoso Water Heater 7.2GPM X1800 Silver;Water Heaters;Home Appliances
2105;Contoso Water Heater 7.2GPM X1800 Grey;Water Heaters;Home Appliances
2110;Contoso Water Heater 7.2GPM X1800 Red;Water Heaters;Home Appliances
2348;Contoso Air conditioner 25000BTU L1672 White;Air Conditioners;Home Appliances
2355;Contoso Air conditioner 25000BTU L1672 Red;Air Conditioners;Home Appliances
2362;Contoso Air conditioner 25000BTU L1672 Silver;Air Conditioners;Home Appliances
2369;Contoso Air conditioner 25000BTU L1672 Grey;Air Conditioners;Home Appliances
2376;Contoso Air conditioner 25000BTU L1672 Blue;Air Conditioners;Home Appliances
2089;Contoso Water Heater 1.5GPM E0800 White;Water Heaters;Home Appliances
2094;Contoso Water Heater 1.5GPM E0800 Blue;Water Heaters;Home Appliances
2099;Contoso Water Heater 1.5GPM E0800 Green;Water Heaters;Home Appliances
2104;Contoso Water Heater 1.5GPM E0800 Silver;Water Heaters;Home Appliances
2109;Contoso Water Heater 1.5GPM E0800 Grey;Water Heaters;Home Appliances
2114;Contoso Water Heater 1.5GPM E0800 Red;Water Heaters;Home Appliances
2353;Contoso Air conditioner 6000BTU E0180 White;Air Conditioners;Home Appliances
2354;Contoso Air conditioner 5200BTU E0100 White;Air Conditioners;Home Appliances
2360;Contoso Air conditioner 6000BTU E0180 Red;Air Conditioners;Home Appliances
2361;Contoso Air conditioner 5200BTU E0100 Red;Air Conditioners;Home Appliances
2367;Contoso Air conditioner 6000BTU E0180 Silver;Air Conditioners;Home Appliances
2368;Contoso Air conditioner 5200BTU E0100 Silver;Air Conditioners;Home Appliances
2374;Contoso Air conditioner 6000BTU E0180 Grey;Air Conditioners;Home Appliances
2375;Contoso Air conditioner 5200BTU E0100 Grey;Air Conditioners;Home Appliances
2381;Contoso Air conditioner 6000BTU E0180 Blue;Air Conditioners;Home Appliances
2382;Contoso Air conditioner 5200BTU E0100 Blue;Air Conditioners;Home Appliances
2086;Contoso Water Heater 4.3GPM M1250 White;Water Heaters;Home Appliances
2087;Contoso Water Heater 4.0GPM M1250 White;Water Heaters;Home Appliances
2088;Contoso Water Heater 2.6GPM E0900 White;Water Heaters;Home Appliances
2091;Contoso Water Heater 4.3GPM M1250 Blue;Water Heaters;Home Appliances
2092;Contoso Water Heater 4.0GPM M1250 Blue;Water Heaters;Home Appliances
2093;Contoso Water Heater 2.6GPM E0900 Blue;Water Heaters;Home Appliances
2096;Contoso Water Heater 4.3GPM M1250 Green;Water Heaters;Home Appliances
2097;Contoso Water Heater 4.0GPM M1250 Green;Water Heaters;Home Appliances
2098;Contoso Water Heater 2.6GPM E0900 Green;Water Heaters;Home Appliances
2101;Contoso Water Heater 4.3GPM M1250 Silver;Water Heaters;Home Appliances
2102;Contoso Water Heater 4.0GPM M1250 Silver;Water Heaters;Home Appliances
2103;Contoso Water Heater 2.6GPM E0900 Silver;Water Heaters;Home Appliances
2106;Contoso Water Heater 4.3GPM M1250 Grey;Water Heaters;Home Appliances
2107;Contoso Water Heater 4.0GPM M1250 Grey;Water Heaters;Home Appliances
2108;Contoso Water Heater 2.6GPM E0900 Grey;Water Heaters;Home Appliances
2111;Contoso Water Heater 4.3GPM M1250 Red;Water Heaters;Home Appliances
2112;Contoso Water Heater 4.0GPM M1250 Red;Water Heaters;Home Appliances
2113;Contoso Water Heater 2.6GPM E0900 Red;Water Heaters;Home Appliances
2115;Contoso Water Heater 4.3GPM M1250 Yellow;Water Heaters;Home Appliances
2349;Contoso Air conditioner 12000BTU M0640 White;Air Conditioners;Home Appliances
2350;Contoso Air conditioner 10000BTU M0490 White;Air Conditioners;Home Appliances
2351;Contoso Air conditioner 8000BTU M0320 White;Air Conditioners;Home Appliances
2352;Contoso Air conditioner 7000BTU E0260 White;Air Conditioners;Home Appliances
2356;Contoso Air conditioner 12000BTU M0640 Red;Air Conditioners;Home Appliances
2357;Contoso Air conditioner 10000BTU M0490 Red;Air Conditioners;Home Appliances
2358;Contoso Air conditioner 8000BTU M0320 Red;Air Conditioners;Home Appliances
2359;Contoso Air conditioner 7000BTU E0260 Red;Air Conditioners;Home Appliances
2363;Contoso Air conditioner 12000BTU M0640 Silver;Air Conditioners;Home Appliances
2364;Contoso Air conditioner 10000BTU M0490 Silver;Air Conditioners;Home Appliances
2365;Contoso Air conditioner 8000BTU M0320 Silver;Air Conditioners;Home Appliances
2366;Contoso Air conditioner 7000BTU E0260 Silver;Air Conditioners;Home Appliances
